userID,movieID,rating,date_day,date_month,date_year,date_hour,date_minute,date_second,realdate,freq
6119,2571,5,26,7,2008,13,10,50,20080726,1285
6119,2762,3.5,27,7,2008,22,18,33,20080727,1039
6119,2858,3.5,26,7,2008,13,18,59,20080726,1111
6119,2959,5,26,7,2008,13,14,19,20080726,1147
6119,4226,4,26,7,2008,13,16,21,20080726,1002
6119,4306,4,27,7,2008,22,44,59,20080727,1077
6119,4993,3.5,27,7,2008,22,35,58,20080727,1216
6119,5952,4,27,7,2008,22,36,3,20080727,1203
6119,6539,4,27,7,2008,22,7,55,20080727,1047
6119,6874,4,27,7,2008,22,0,52,20080727,1010
6119,7153,3.5,26,7,2008,13,21,15,20080726,1173
6119,8961,3,27,7,2008,22,38,39,20080727,1070
6119,32587,3.5,27,7,2008,22,19,32,20080727,1079
6119,33794,3,6,11,2008,12,0,13,20081106,1163
6150,260,1,26,7,2008,20,34,37,20080726,1026
6150,296,5,26,7,2008,16,10,2,20080726,1206
6150,318,5,26,7,2008,16,14,4,20080726,1128
6150,356,5,26,7,2008,16,12,8,20080726,1216
6150,480,3.5,26,7,2008,16,7,28,20080726,1078
6150,593,4,26,7,2008,20,34,33,20080726,1092
6150,780,3.5,26,7,2008,16,7,20,20080726,1012
6150,1270,3,26,7,2008,16,7,12,20080726,1046
6150,2571,5,26,7,2008,20,35,30,20080726,1285
6150,2762,3.5,26,7,2008,20,36,4,20080726,1039
6150,2858,3.5,26,7,2008,20,35,28,20080726,1111
6150,2959,5,26,7,2008,16,7,2,20080726,1147
6150,4226,4.5,26,7,2008,16,8,17,20080726,1002
6150,4306,4,26,7,2008,16,12,42,20080726,1077
6150,4993,5,26,7,2008,20,37,7,20080726,1216
6150,5952,5,26,7,2008,20,37,38,20080726,1203
6150,6539,4,26,7,2008,16,12,18,20080726,1047
6150,6874,5,26,7,2008,20,42,1,20080726,1010
6150,7153,5,26,7,2008,20,38,49,20080726,1173
6150,7361,4,26,7,2008,16,10,13,20080726,1035
6150,32587,5,26,7,2008,20,46,56,20080726,1079
6150,33794,5,26,7,2008,20,46,8,20080726,1163
6227,5952,4.5,16,1,2005,16,32,24,20050116,1203
6227,7361,4.5,6,8,2006,18,49,17,20060806,1035
6227,8961,4,12,8,2005,2,43,29,20050812,1070
6227,32587,2,12,8,2005,2,19,33,20050812,1079
6227,33794,3.5,28,10,2005,0,39,10,20051028,1163
6264,260,4,24,11,2006,13,7,28,20061124,1026
6264,296,3,24,11,2006,13,18,8,20061124,1206
6264,318,3,24,11,2006,20,57,12,20061124,1128
6264,356,3.5,24,11,2006,13,6,14,20061124,1216
6264,480,3.5,29,11,2006,16,40,38,20061129,1078
6264,593,3.5,24,11,2006,13,21,19,20061124,1092
6264,780,4,24,11,2006,13,7,33,20061124,1012
6264,1270,4,24,11,2006,13,16,10,20061124,1046
6264,2571,4,24,11,2006,13,20,50,20061124,1285
6264,2762,2.5,24,11,2006,13,17,27,20061124,1039
6264,2858,3,24,11,2006,13,6,2,20061124,1111
6264,4306,4.5,24,11,2006,13,10,24,20061124,1077
6264,4993,4.5,24,11,2006,13,5,59,20061124,1216
6264,5952,3.5,24,11,2006,13,5,42,20061124,1203
6264,6539,4,24,11,2006,13,6,46,20061124,1047
6264,6874,2,24,11,2006,13,7,10,20061124,1010
6264,7153,4,24,11,2006,13,17,48,20061124,1173
6264,7361,3,24,11,2006,13,7,57,20061124,1035
6264,8961,2,24,11,2006,13,6,36,20061124,1070
6264,32587,4.5,24,11,2006,16,26,15,20061124,1079
6264,33794,4.5,24,11,2006,13,5,54,20061124,1163
6302,5952,4,24,11,2006,16,51,21,20061124,1203
6302,7153,4,24,11,2006,16,51,19,20061124,1173
6323,260,3,7,11,2006,22,14,20,20061107,1026
6323,296,5,4,1,2006,17,44,17,20060104,1206
6323,318,4.5,1,1,2007,21,33,40,20070101,1128
6323,356,4.5,16,3,2006,20,23,19,20060316,1216
6323,480,3,7,11,2006,22,14,5,20061107,1078
6323,593,3.5,1,1,2009,13,21,46,20090101,1092
6323,780,4,7,11,2006,22,14,40,20061107,1012
6323,1270,4,13,7,2007,2,10,23,20070713,1046
6323,2571,5,3,1,2006,9,1,41,20060103,1285
6323,2762,4,3,1,2006,9,1,46,20060103,1039
6323,2858,2,1,1,2009,13,20,42,20090101,1111
6323,2959,4.5,3,1,2006,9,5,21,20060103,1147
6323,4226,5,7,11,2006,11,27,36,20061107,1002
6323,4306,4.5,3,1,2006,9,4,13,20060103,1077
6323,4993,3.5,19,1,2006,16,39,41,20060119,1216
6323,5952,3.5,19,1,2006,16,39,38,20060119,1203
6323,6539,4,16,2,2006,15,18,28,20060216,1047
6323,7153,3.5,19,1,2006,16,39,40,20060119,1173
6323,7361,1.5,1,1,2009,13,27,45,20090101,1035
6323,32587,0.5,27,11,2006,21,35,25,20061127,1079
6323,33794,2.5,1,1,2009,13,19,40,20090101,1163
6352,296,3.5,10,5,2006,20,43,26,20060510,1206
6352,318,3.5,10,5,2006,20,45,6,20060510,1128
6352,2858,3.5,10,5,2006,20,40,3,20060510,1111
6352,2959,4.5,17,5,2005,8,40,55,20050517,1147
6352,6539,3,24,10,2007,19,58,30,20071024,1047
6352,8961,4,2,8,2005,20,24,38,20050802,1070
6352,32587,3,2,8,2005,20,1,10,20050802,1079
6352,33794,3.5,27,12,2005,7,30,26,20051227,1163
6362,260,3,3,1,2006,16,31,58,20060103,1026
6362,296,5,7,4,2006,22,12,39,20060407,1206
6362,318,4.5,17,9,2006,21,56,24,20060917,1128
6362,593,4.5,3,1,2006,16,31,34,20060103,1092
6362,2571,4.5,1,3,2008,8,54,10,20080301,1285
6362,2762,4.5,3,1,2006,16,34,2,20060103,1039
6362,2858,5,3,1,2006,16,33,24,20060103,1111
6362,2959,4,30,10,2006,21,0,44,20061030,1147
6362,4226,4.5,29,1,2006,20,37,11,20060129,1002
6362,4306,5,3,1,2006,16,35,58,20060103,1077
6362,4993,5,6,8,2006,14,29,15,20060806,1216
6362,5952,5,6,8,2006,14,29,18,20060806,1203
6362,6539,4,23,10,2006,0,26,52,20061023,1047
6362,7153,5,3,1,2006,16,40,24,20060103,1173
6362,8961,4.5,21,1,2006,22,51,39,20060121,1070
6362,32587,3.5,3,1,2006,17,6,34,20060103,1079
6362,33794,4,5,1,2006,19,47,10,20060105,1163
6375,4993,4.5,27,8,2007,22,1,52,20070827,1216
6375,5952,4.5,27,8,2007,22,1,59,20070827,1203
6375,6539,2,27,8,2007,21,58,47,20070827,1047
6375,6874,3,27,8,2007,22,2,39,20070827,1010
6375,7153,4.5,27,8,2007,22,1,55,20070827,1173
6375,8961,5,27,8,2007,22,2,14,20070827,1070
6375,33794,1,27,8,2007,22,2,9,20070827,1163
6385,260,5,20,2,2006,17,53,21,20060220,1026
6385,318,5,20,2,2006,17,51,44,20060220,1128
6385,356,4.5,8,12,2006,4,24,44,20061208,1216
6385,1270,4.5,8,12,2006,4,15,49,20061208,1046
6385,2571,4.5,20,2,2006,18,2,4,20060220,1285
6385,2762,5,8,12,2006,3,52,41,20061208,1039
6385,2858,4.5,8,12,2006,4,4,34,20061208,1111
6385,2959,4.5,8,12,2006,4,7,25,20061208,1147
6385,4226,5,8,12,2006,4,0,24,20061208,1002
6385,4306,4,20,2,2006,17,59,34,20060220,1077
6385,4993,4.5,8,12,2006,3,52,17,20061208,1216
6385,5952,5,8,12,2006,3,52,20,20061208,1203
6385,6539,5,20,2,2006,17,52,2,20060220,1047
6385,6874,4,8,12,2006,4,20,44,20061208,1010
6385,7153,4.5,8,12,2006,3,52,3,20061208,1173
6385,7361,4,8,12,2006,4,2,2,20061208,1035
6385,8961,5,8,12,2006,4,1,28,20061208,1070
6385,32587,4.5,8,12,2006,3,55,20,20061208,1079
6385,33794,3.5,8,12,2006,3,52,10,20061208,1163
6393,260,4.5,4,1,2006,19,15,16,20060104,1026
6393,296,5,4,1,2006,19,16,8,20060104,1206
6393,318,5,3,1,2006,22,8,3,20060103,1128
6393,356,2,4,1,2006,21,22,16,20060104,1216
6393,480,3.5,4,1,2006,21,28,4,20060104,1078
6393,593,5,4,1,2006,19,16,48,20060104,1092
6393,780,3.5,3,1,2006,21,54,25,20060103,1012
6393,1270,4.5,4,1,2006,21,59,38,20060104,1046
6393,2571,4.5,4,1,2006,19,14,45,20060104,1285
6393,2762,3.5,4,1,2006,19,14,48,20060104,1039
6393,2858,3.5,4,1,2006,19,16,25,20060104,1111
6393,2959,4.5,5,1,2006,16,43,7,20060105,1147
6393,4226,4.5,3,1,2006,22,8,8,20060103,1002
6393,4306,4.5,4,1,2006,20,23,37,20060104,1077
6393,4993,4.5,4,1,2006,19,15,11,20060104,1216
6393,5952,4.5,5,1,2006,16,44,15,20060105,1203
6393,6539,4,4,1,2006,20,5,17,20060104,1047
6393,6874,5,4,1,2006,20,5,20,20060104,1010
6393,7153,5,3,1,2006,22,7,30,20060103,1173
6393,7361,4.5,5,1,2006,16,44,5,20060105,1035
6393,8961,4.5,4,1,2006,19,18,2,20060104,1070
6393,32587,5,3,1,2006,22,2,35,20060103,1079
6393,33794,4.5,3,1,2006,22,3,5,20060103,1163
6400,318,3.5,3,1,2006,20,36,15,20060103,1128
6400,356,3,3,1,2006,20,35,14,20060103,1216
6400,4306,3.5,3,1,2006,20,26,52,20060103,1077
6443,2959,3.5,27,1,2005,7,29,47,20050127,1147
6443,8961,4.5,26,1,2005,5,58,7,20050126,1070
6443,32587,4,29,4,2005,2,59,23,20050429,1079
6443,33794,3.5,30,7,2005,5,45,37,20050730,1163
6449,296,5,25,11,2006,1,49,9,20061125,1206
6449,2858,4.5,25,11,2006,1,41,31,20061125,1111
6449,2959,4.5,25,11,2006,1,42,52,20061125,1147
6471,296,5,29,7,2008,21,22,49,20080729,1206
6471,318,5,30,7,2008,14,9,0,20080730,1128
6471,593,5,7,8,2008,15,50,36,20080807,1092
6471,780,3,8,8,2008,17,58,9,20080808,1012
6471,2959,5,6,8,2008,12,0,49,20080806,1147
6471,6874,4,6,8,2008,12,7,32,20080806,1010
6471,32587,3.5,6,8,2008,12,3,43,20080806,1079
6477,260,4,4,1,2006,5,9,6,20060104,1026
6477,296,5,4,1,2006,6,44,46,20060104,1206
6477,318,4.5,4,1,2006,6,35,42,20060104,1128
6477,356,5,4,1,2006,20,56,51,20060104,1216
6477,480,4,4,1,2006,20,56,55,20060104,1078
6477,593,4.5,4,1,2006,6,45,3,20060104,1092
6477,780,3.5,4,1,2006,20,57,17,20060104,1012
6477,1270,4.5,4,1,2006,20,58,43,20060104,1046
6477,2571,4.5,4,1,2006,5,15,47,20060104,1285
6477,2762,5,4,1,2006,6,46,0,20060104,1039
6477,2858,3.5,4,1,2006,6,45,29,20060104,1111
6477,2959,4.5,4,1,2006,6,48,21,20060104,1147
6477,4226,3.5,7,1,2006,23,13,14,20060107,1002
6477,4306,4.5,4,1,2006,21,4,32,20060104,1077
6477,4993,4,4,1,2006,6,44,17,20060104,1216
6477,5952,4,4,1,2006,21,11,9,20060104,1203
6477,6539,4,4,1,2006,5,8,40,20060104,1047
6477,6874,4.5,4,1,2006,5,22,15,20060104,1010
6477,7153,4.5,4,1,2006,6,40,14,20060104,1173
6477,7361,4,4,1,2006,6,39,3,20060104,1035
6477,8961,4,4,1,2006,6,38,16,20060104,1070
6477,32587,4,4,1,2006,6,31,53,20060104,1079
6477,33794,4,4,1,2006,6,30,42,20060104,1163
6528,260,3,24,8,2008,18,59,48,20080824,1026
6528,318,3,24,8,2008,18,59,56,20080824,1128
6528,480,2.5,28,7,2008,10,50,13,20080728,1078
6528,780,2.5,24,8,2008,18,57,51,20080824,1012
6528,1270,1.5,24,8,2008,18,48,58,20080824,1046
6528,2571,2.5,28,7,2008,10,52,2,20080728,1285
6528,2858,5,31,7,2008,0,3,22,20080731,1111
6528,4306,3,31,7,2008,14,7,14,20080731,1077
6528,4993,3,24,8,2008,18,57,12,20080824,1216
6528,5952,2.5,24,8,2008,18,57,6,20080824,1203
6528,6539,4.5,26,10,2008,14,4,21,20081026,1047
6528,7153,2.5,24,8,2008,18,57,19,20080824,1173
6532,260,4,11,1,2006,17,52,57,20060111,1026
6532,296,3,7,2,2006,9,52,58,20060207,1206
6532,318,5,4,1,2006,14,14,33,20060104,1128
6532,356,4,4,1,2006,13,59,4,20060104,1216
6532,480,5,4,1,2006,13,5,32,20060104,1078
6532,593,5,4,1,2006,13,40,44,20060104,1092
6532,780,5,4,1,2006,13,47,54,20060104,1012
6532,1270,5,4,1,2006,13,34,20,20060104,1046
6532,2571,4.5,4,1,2006,14,17,14,20060104,1285
6532,2762,4,11,1,2006,17,47,14,20060111,1039
6532,4226,2,9,2,2006,10,18,16,20060209,1002
6532,4306,5,4,1,2006,13,50,4,20060104,1077
6532,4993,4,4,1,2006,15,24,13,20060104,1216
6532,5952,4.5,4,1,2006,15,24,17,20060104,1203
6532,6539,4,25,9,2006,13,40,28,20060925,1047
6532,6874,4,18,1,2006,13,32,35,20060118,1010
6532,7153,4.5,4,1,2006,15,24,15,20060104,1173
6532,7361,3.5,4,1,2006,14,24,27,20060104,1035
6532,32587,4,25,9,2006,13,16,24,20060925,1079
6550,260,4,13,1,2006,0,1,54,20060113,1026
6550,296,3.5,25,1,2006,17,41,40,20060125,1206
6550,318,4.5,9,6,2006,0,11,27,20060609,1128
6550,356,4.5,11,1,2006,16,56,17,20060111,1216
6550,480,4.5,15,2,2006,19,40,15,20060215,1078
6550,593,5,27,2,2006,19,19,13,20060227,1092
6550,780,3,13,1,2006,13,28,23,20060113,1012
6550,1270,3,17,12,2008,12,48,10,20081217,1046
6550,2571,4,11,1,2006,9,42,22,20060111,1285
6550,2762,4,11,1,2006,17,10,48,20060111,1039
6550,2858,4,13,2,2006,19,33,21,20060213,1111
6550,2959,4,16,10,2006,16,40,15,20061016,1147
6550,4226,4,17,10,2006,16,7,29,20061017,1002
6550,4306,4.5,3,10,2006,16,57,32,20061003,1077
6550,4993,3.5,6,9,2006,16,30,34,20060906,1216
6550,5952,4,6,9,2006,16,30,19,20060906,1203
6550,6539,4.5,22,7,2006,12,50,46,20060722,1047
6550,6874,3,24,11,2006,0,24,28,20061124,1010
6550,7153,4.5,6,9,2006,16,30,22,20060906,1173
6550,8961,4,11,1,2006,17,6,52,20060111,1070
6550,32587,3.5,11,1,2006,9,10,57,20060111,1079
6550,33794,3.5,11,1,2006,16,31,36,20060111,1163
6571,260,2.5,4,1,2006,18,17,21,20060104,1026
6571,296,5,4,1,2006,18,5,33,20060104,1206
6571,318,5,4,1,2006,17,46,49,20060104,1128
6571,356,3,4,1,2006,17,55,11,20060104,1216
6571,480,2.5,4,1,2006,18,16,33,20060104,1078
6571,593,4.5,4,1,2006,17,47,34,20060104,1092
6571,780,4,4,1,2006,18,17,37,20060104,1012
6571,2571,4,4,1,2006,17,58,56,20060104,1285
6571,2762,4,4,1,2006,17,45,29,20060104,1039
6571,2858,3,9,1,2006,16,41,37,20060109,1111
6571,2959,5,4,1,2006,18,6,30,20060104,1147
6571,4226,5,4,1,2006,18,3,55,20060104,1002
6571,4306,1.5,7,2,2007,10,24,58,20070207,1077
6571,4993,5,4,1,2006,18,6,56,20060104,1216
6571,5952,5,4,1,2006,18,4,12,20060104,1203
6571,6539,3.5,4,1,2006,18,6,39,20060104,1047
6571,6874,4.5,7,1,2006,14,7,33,20060107,1010
6571,7153,5,4,1,2006,18,5,45,20060104,1173
6571,8961,1,7,2,2007,10,25,1,20070207,1070
6571,32587,5,4,1,2006,18,8,16,20060104,1079
6571,33794,3.5,4,1,2006,17,58,41,20060104,1163
6616,260,4.5,26,11,2006,1,53,49,20061126,1026
6616,296,4,26,11,2006,2,5,59,20061126,1206
6616,318,5,26,11,2006,1,52,14,20061126,1128
6616,356,5,26,11,2006,1,53,53,20061126,1216
6616,480,4.5,26,11,2006,1,56,14,20061126,1078
6616,593,4.5,26,11,2006,1,55,23,20061126,1092
6616,780,3.5,26,11,2006,1,54,20,20061126,1012
6616,1270,3.5,26,11,2006,1,55,50,20061126,1046
6616,2571,5,26,11,2006,1,55,12,20061126,1285
6616,2762,4,26,11,2006,1,55,7,20061126,1039
6616,2858,4,26,11,2006,1,54,59,20061126,1111
6616,2959,5,26,11,2006,1,56,42,20061126,1147
6616,4306,4,26,11,2006,1,57,12,20061126,1077
6616,4993,4,26,11,2006,2,15,41,20061126,1216
6616,5952,4,26,11,2006,1,56,26,20061126,1203
6616,6539,4.5,26,11,2006,1,56,31,20061126,1047
6616,6874,4,26,11,2006,1,55,42,20061126,1010
6616,7153,4.5,26,11,2006,1,54,25,20061126,1173
6616,7361,4.5,26,11,2006,1,56,23,20061126,1035
6616,32587,2,26,11,2006,2,20,47,20061126,1079
6616,33794,4.5,26,11,2006,1,54,3,20061126,1163
6625,260,4.5,22,9,2007,16,52,4,20070922,1026
6625,296,5,22,9,2007,1,2,46,20070922,1206
6625,318,4.5,22,9,2007,17,23,10,20070922,1128
6625,356,4,22,9,2007,17,23,8,20070922,1216
6625,480,4.5,22,9,2007,17,24,5,20070922,1078
6625,593,4,22,9,2007,16,55,21,20070922,1092
6625,780,4,22,9,2007,17,25,37,20070922,1012
6625,1270,5,22,9,2007,17,25,45,20070922,1046
6625,2571,4,22,9,2007,16,50,2,20070922,1285
6625,2762,2.5,22,9,2007,17,38,48,20070922,1039
6625,2858,4,22,9,2007,0,51,38,20070922,1111
6625,2959,4.5,22,9,2007,0,56,46,20070922,1147
6625,4226,4,22,9,2007,17,25,39,20070922,1002
6625,4306,2,22,9,2007,16,50,6,20070922,1077
6625,4993,5,22,9,2007,2,50,21,20070922,1216
6625,5952,5,22,9,2007,2,50,39,20070922,1203
6625,6539,3,22,9,2007,16,52,12,20070922,1047
6625,6874,4,22,9,2007,2,58,41,20070922,1010
6625,7153,5,22,9,2007,2,50,23,20070922,1173
6625,7361,5,22,9,2007,0,56,36,20070922,1035
6625,8961,5,22,9,2007,16,58,13,20070922,1070
6625,32587,3.5,22,9,2007,2,58,56,20070922,1079
6625,33794,4.5,22,9,2007,2,57,29,20070922,1163
6757,593,4.5,30,1,2005,1,41,4,20050130,1092
6757,5952,3.5,30,1,2005,1,21,2,20050130,1203
6757,7153,3,30,1,2005,1,20,54,20050130,1173
6757,7361,3.5,22,7,2005,3,48,6,20050722,1035
6757,8961,4,21,5,2005,7,50,42,20050521,1070
6757,32587,3,21,8,2005,14,45,52,20050821,1079
6757,33794,3.5,24,10,2005,17,9,27,20051024,1163
6758,260,3.5,22,6,2007,17,40,36,20070622,1026
6758,296,4.5,6,12,2005,5,38,35,20051206,1206
6758,356,5,26,12,2007,4,12,20,20071226,1216
6758,6874,2,20,6,2007,14,49,23,20070620,1010
6758,8961,4.5,17,4,2005,20,59,24,20050417,1070
6758,32587,1,20,6,2007,14,50,0,20070620,1079
6758,33794,3.5,26,7,2007,4,33,35,20070726,1163
6785,260,4.5,5,1,2006,7,23,58,20060105,1026
6785,296,4,5,1,2006,7,12,2,20060105,1206
6785,318,4,5,1,2006,7,11,40,20060105,1128
6785,356,4,6,1,2006,3,18,19,20060106,1216
6785,780,3,9,1,2006,14,45,2,20060109,1012
6785,1270,4,5,1,2006,7,19,29,20060105,1046
6785,2571,3.5,5,1,2006,12,55,29,20060105,1285
6785,2858,3.5,5,1,2006,7,5,5,20060105,1111
6785,4993,4,6,1,2006,4,6,3,20060106,1216
6785,5952,4,5,1,2006,7,24,8,20060105,1203
6785,6539,3.5,5,1,2006,12,20,45,20060105,1047
6785,7153,4,5,1,2006,7,13,34,20060105,1173
6785,8961,4,5,1,2006,7,11,51,20060105,1070
6785,33794,4,19,2,2006,3,13,43,20060219,1163
6862,318,5,10,7,2008,2,50,37,20080710,1128
6862,480,4.5,10,7,2008,2,56,14,20080710,1078
6862,780,4,10,7,2008,2,51,18,20080710,1012
6862,1270,5,10,7,2008,2,59,57,20080710,1046
6862,2571,5,10,7,2008,2,50,29,20080710,1285
6862,2762,5,10,7,2008,2,56,58,20080710,1039
6862,2858,5,27,11,2006,6,0,45,20061127,1111
6862,2959,5,10,7,2008,2,42,2,20080710,1147
6862,4226,5,27,11,2006,6,1,5,20061127,1002
6862,5952,4,10,7,2008,2,55,42,20080710,1203
6862,6874,4.5,27,11,2006,5,59,25,20061127,1010
6862,7361,5,10,7,2008,2,41,10,20080710,1035
6862,33794,5,10,7,2008,2,53,0,20080710,1163
6946,318,5,27,11,2006,12,17,25,20061127,1128
6946,480,4,27,11,2006,11,53,23,20061127,1078
6946,593,5,27,11,2006,11,54,37,20061127,1092
6946,780,2.5,27,11,2006,12,8,41,20061127,1012
6946,2571,5,27,11,2006,11,56,36,20061127,1285
6946,4993,3.5,27,11,2006,12,2,54,20061127,1216
6946,5952,3.5,27,11,2006,11,52,15,20061127,1203
6946,6874,4,27,11,2006,11,52,43,20061127,1010
6971,7361,4,16,4,2007,2,47,8,20070416,1035
6971,8961,3.5,9,11,2006,0,59,15,20061109,1070
6971,32587,5,9,11,2006,1,1,51,20061109,1079
6971,33794,5,13,10,2008,0,18,47,20081013,1163
7088,260,4.5,28,11,2006,12,5,18,20061128,1026
7088,296,5,28,11,2006,12,7,1,20061128,1206
7088,356,4,28,11,2006,11,59,32,20061128,1216
7088,480,3.5,28,11,2006,21,10,19,20061128,1078
7088,593,4.5,28,11,2006,12,4,39,20061128,1092
7088,2762,4.5,28,11,2006,12,0,31,20061128,1039
7088,2858,4.5,28,11,2006,12,3,57,20061128,1111
7088,2959,5,28,11,2006,12,8,16,20061128,1147
7088,4226,4.5,28,11,2006,12,4,0,20061128,1002
7088,4993,4,3,12,2006,14,44,31,20061203,1216
7088,5952,4,28,11,2006,11,59,56,20061128,1203
7088,32587,4.5,28,11,2006,12,6,50,20061128,1079
7181,480,1.5,22,1,2005,20,8,0,20050122,1078
7181,5952,2.5,3,2,2006,19,16,45,20060203,1203
7181,6874,2,24,4,2006,7,52,14,20060424,1010
7181,7153,3,28,1,2005,4,32,13,20050128,1173
7181,8961,3.5,3,2,2006,19,8,2,20060203,1070
7181,32587,2,5,1,2007,7,32,18,20070105,1079
7181,33794,3.5,10,12,2005,18,16,12,20051210,1163
7195,356,5,17,9,2007,23,52,39,20070917,1216
7195,593,4.5,31,1,2005,1,51,33,20050131,1092
7195,2959,4,12,6,2006,10,26,7,20060612,1147
7195,4306,4.5,9,4,2008,23,28,37,20080409,1077
7195,6539,3.5,31,1,2005,1,59,44,20050131,1047
7195,6874,3.5,12,6,2006,10,25,54,20060612,1010
7195,8961,4.5,9,4,2008,23,30,16,20080409,1070
7195,32587,4,23,4,2007,22,34,42,20070423,1079
7195,33794,5,9,4,2008,23,36,12,20080409,1163
7252,260,4.5,29,11,2006,20,36,52,20061129,1026
7252,296,5,29,11,2006,19,39,34,20061129,1206
7252,318,4,29,11,2006,19,27,27,20061129,1128
7252,356,4,29,11,2006,19,42,9,20061129,1216
7252,480,3.5,29,11,2006,19,31,2,20061129,1078
7252,593,4.5,29,11,2006,19,27,31,20061129,1092
7252,780,1,29,11,2006,20,2,11,20061129,1012
7252,1270,4,29,11,2006,20,1,10,20061129,1046
7252,2571,4.5,29,11,2006,19,30,3,20061129,1285
7252,2762,3,29,11,2006,19,28,40,20061129,1039
7252,2858,4,29,11,2006,19,27,54,20061129,1111
7252,2959,5,29,11,2006,19,46,41,20061129,1147
7252,4306,3,29,11,2006,19,28,16,20061129,1077
7252,4993,4.5,29,11,2006,19,47,9,20061129,1216
7252,5952,4.5,29,11,2006,19,48,21,20061129,1203
7252,6539,4.5,29,11,2006,22,30,41,20061129,1047
7252,6874,5,29,11,2006,19,30,5,20061129,1010
7252,7153,4,29,11,2006,19,29,8,20061129,1173
7252,7361,4.5,29,11,2006,19,27,18,20061129,1035
7252,8961,4.5,29,11,2006,19,27,47,20061129,1070
7252,33794,4,29,11,2006,22,28,38,20061129,1163
7287,296,5,7,1,2006,4,18,0,20060107,1206
7287,318,4.5,7,1,2006,4,18,17,20060107,1128
7287,356,4,7,1,2006,4,18,10,20060107,1216
7287,480,4,7,1,2006,4,18,12,20060107,1078
7287,780,3.5,7,1,2006,4,18,34,20060107,1012
7287,1270,4,7,1,2006,4,17,45,20060107,1046
7287,2571,4.5,7,1,2006,4,19,15,20060107,1285
7287,2959,4,7,1,2006,4,24,42,20060107,1147
7287,4306,3,7,1,2006,4,22,47,20060107,1077
7287,4993,3.5,2,2,2007,1,41,44,20070202,1216
7287,5952,4,2,2,2007,1,35,55,20070202,1203
7287,6539,4.5,2,2,2007,1,43,8,20070202,1047
7287,6874,4.5,7,1,2006,4,25,52,20060107,1010
7287,8961,4,2,2,2007,4,30,11,20070202,1070
7287,32587,4,2,2,2007,1,35,6,20070202,1079
7287,33794,4,7,1,2006,4,16,20,20060107,1163
7315,260,3,20,2,2008,22,15,10,20080220,1026
7315,296,5,20,2,2008,22,14,53,20080220,1206
7315,318,4.5,7,1,2006,7,0,29,20060107,1128
7315,356,5,7,1,2006,7,0,4,20060107,1216
7315,480,3.5,7,1,2006,7,0,9,20060107,1078
7315,593,5,7,1,2006,7,0,1,20060107,1092
7315,780,2,7,1,2006,7,0,54,20060107,1012
7315,1270,4.5,7,1,2006,7,1,55,20060107,1046
7315,2571,5,7,1,2006,7,1,59,20060107,1285
7315,2762,4,7,1,2006,7,2,38,20060107,1039
7315,2858,4.5,7,1,2006,7,2,9,20060107,1111
7315,2959,5,7,1,2006,7,6,15,20060107,1147
7315,4226,4,7,1,2006,6,45,34,20060107,1002
7315,4306,4,7,1,2006,7,6,13,20060107,1077
7315,4993,4,7,1,2006,7,6,48,20060107,1216
7315,5952,4,7,1,2006,7,8,6,20060107,1203
7315,6539,3.5,7,1,2006,7,16,5,20060107,1047
7315,6874,2,7,1,2006,7,57,36,20060107,1010
7315,7153,4,7,1,2006,7,14,15,20060107,1173
7315,7361,3.5,7,1,2006,7,32,13,20060107,1035
7315,8961,3,7,1,2006,7,33,4,20060107,1070
7315,32587,3.5,7,1,2006,7,56,18,20060107,1079
7315,33794,3.5,7,1,2006,7,55,55,20060107,1163
7317,480,3.5,26,4,2005,12,39,54,20050426,1078
7317,593,4.5,29,3,2006,9,10,55,20060329,1092
7317,780,4.5,26,4,2005,12,40,15,20050426,1012
7317,1270,3,26,4,2005,12,42,21,20050426,1046
7317,2571,4,26,4,2005,12,35,8,20050426,1285
7317,2858,3,26,4,2005,12,42,25,20050426,1111
7317,4306,4,26,4,2005,12,34,43,20050426,1077
7317,4993,5,26,4,2005,12,51,8,20050426,1216
7317,5952,5,28,3,2005,7,11,11,20050328,1203
7317,6539,4.5,29,3,2006,9,47,24,20060329,1047
7317,6874,4.5,29,4,2005,4,46,37,20050429,1010
7317,7153,5,26,4,2005,12,51,10,20050426,1173
7317,8961,5,2,5,2005,4,58,30,20050502,1070
7354,260,5,24,9,2007,16,14,57,20070924,1026
7354,296,5,24,9,2007,16,16,41,20070924,1206
7354,318,5,24,9,2007,17,5,4,20070924,1128
7354,356,4.5,24,9,2007,16,18,30,20070924,1216
7354,480,1.5,25,9,2007,17,39,35,20070925,1078
7354,593,5,24,9,2007,16,18,13,20070924,1092
7354,780,1.5,24,9,2007,17,5,27,20070924,1012
7354,1270,3.5,24,9,2007,16,51,54,20070924,1046
7354,2571,5,24,9,2007,17,9,16,20070924,1285
7354,2762,4,24,9,2007,17,9,55,20070924,1039
7354,2858,5,24,9,2007,16,9,45,20070924,1111
7354,2959,5,25,9,2007,10,39,46,20070925,1147
7354,4226,5,25,9,2007,9,47,42,20070925,1002
7354,4306,4.5,4,10,2007,15,15,27,20071004,1077
7354,4993,5,25,9,2007,16,26,41,20070925,1216
7354,5952,4.5,24,9,2007,16,44,19,20070924,1203
7354,6539,5,24,9,2007,16,47,9,20070924,1047
7354,6874,5,24,9,2007,16,8,31,20070924,1010
