userID,movieID,rating,date_day,date_month,date_year,date_hour,date_minute,date_second,realdate,freq
23988,2353,4.5,24,12,2007,2,12,32,20071224,112
23988,2355,3.0,09,12,2007,4,47,39,20071209,135
23988,2502,4.0,09,12,2007,3,55,2,20071209,183
23988,2542,4.5,05,01,2008,23,40,12,20080105,133
23988,2617,3.0,09,12,2007,22,48,8,20071209,145
23988,2628,3.0,09,12,2007,4,50,22,20071209,250
23988,2640,3.0,10,12,2007,22,58,11,20071210,101
23988,2683,3.0,09,12,2007,4,50,32,20071209,211
23988,2700,2.5,09,12,2007,16,56,31,20071209,132
23988,2701,3.0,09,12,2007,13,33,22,20071209,124
23988,2706,2.5,12,12,2007,13,59,17,20071212,219
23988,2712,3.0,09,12,2007,3,28,30,20071209,130
23988,2716,3.0,09,12,2007,15,1,4,20071209,239
23988,2762,3.5,09,12,2007,3,38,35,20071209,310
23988,2797,3.5,09,12,2007,3,32,17,20071209,148
23988,2858,3.0,09,12,2007,4,6,9,20071209,358
23988,2890,3.5,09,12,2007,4,3,8,20071209,106
23988,2916,4.0,09,12,2007,4,16,48,20071209,161
23988,2947,3.5,09,12,2007,3,3,1,20071209,101
23988,2985,4.0,09,12,2007,4,16,57,20071209,114
23988,2987,2.5,09,12,2007,4,49,53,20071209,167
23988,3033,2.5,10,12,2007,23,24,12,20071210,113
23988,3114,4.0,09,12,2007,3,32,9,20071209,158
23988,3147,3.0,09,12,2007,3,31,51,20071209,181
23988,3253,2.5,12,12,2007,14,10,23,20071212,117
23988,3408,3.0,10,12,2007,22,52,42,20071210,126
23988,3471,3.0,09,12,2007,22,51,7,20071209,106
23988,3527,5.0,09,12,2007,4,17,28,20071209,134
23988,3578,5.0,09,12,2007,3,17,11,20071209,309
23988,3623,4.0,09,12,2007,3,29,15,20071209,142
23988,3751,3.5,09,12,2007,5,2,14,20071209,125
23988,3753,4.0,09,12,2007,5,1,46,20071209,100
23988,3793,3.0,12,12,2007,14,14,11,20071212,250
23988,3897,4.0,12,12,2007,14,2,19,20071212,140
23988,3948,3.5,09,12,2007,3,22,28,20071209,188
23988,3949,4.0,09,12,2007,3,52,37,20071209,177
23988,3977,3.5,09,12,2007,4,51,12,20071209,158
23988,3996,4.5,24,12,2007,2,12,58,20071224,238
23988,4011,4.0,05,01,2008,23,42,26,20080105,190
23988,4022,3.5,09,12,2007,3,32,14,20071209,185
23988,4027,3.5,09,12,2007,4,37,31,20071209,195
23988,4226,4.0,24,12,2007,2,14,54,20071224,315
23988,4262,5.0,09,12,2007,3,12,13,20071209,129
23988,4306,3.5,09,12,2007,4,47,34,20071209,295
23988,4718,2.5,12,12,2007,14,33,13,20071212,100
23988,4720,3.5,09,12,2007,14,19,0,20071209,113
23988,4816,2.5,09,12,2007,15,3,41,20071209,101
23988,4848,4.0,09,12,2007,18,48,44,20071209,128
23988,4886,4.0,09,12,2007,4,47,26,20071209,236
23988,4963,4.0,09,12,2007,3,34,9,20071209,259
23988,4979,3.0,09,12,2007,4,14,11,20071209,129
23988,4993,3.0,09,12,2007,4,10,1,20071209,360
23988,4995,3.5,09,12,2007,4,23,10,20071209,239
23988,5218,3.0,09,12,2007,4,48,46,20071209,152
23988,5349,2.0,09,12,2007,15,1,9,20071209,280
23988,5378,3.0,09,12,2007,3,16,31,20071209,203
23988,5418,4.5,09,12,2007,3,33,58,20071209,275
23988,5445,3.5,09,12,2007,3,28,9,20071209,265
23988,5459,3.0,09,12,2007,13,32,20,20071209,142
23988,5464,4.0,09,12,2007,3,32,2,20071209,106
23988,5481,3.0,10,12,2007,23,20,40,20071210,109
23988,5618,3.0,09,12,2007,14,12,36,20071209,155
23988,5669,3.5,09,12,2007,14,22,25,20071209,154
23988,5952,3.5,28,01,2008,10,16,29,20080128,352
23988,5956,4.0,24,12,2007,2,15,14,20071224,105
23988,5989,3.5,09,12,2007,3,31,55,20071209,203
23988,5995,4.0,24,12,2007,2,14,49,20071224,129
23988,6016,4.0,09,12,2007,3,44,41,20071209,201
23988,6333,3.0,12,12,2007,14,14,19,20071212,198
23988,6365,3.5,09,12,2007,3,49,15,20071209,277
23988,6373,3.0,09,12,2007,14,13,34,20071209,159
23988,6378,4.0,09,12,2007,4,3,11,20071209,142
23988,6502,4.5,09,12,2007,12,57,44,20071209,150
23988,6537,4.0,09,12,2007,4,18,34,20071209,125
23988,6539,3.5,09,12,2007,3,19,31,20071209,320
23988,6711,3.0,09,12,2007,4,49,32,20071209,236
23988,6807,3.0,10,12,2007,23,8,46,20071210,109
23988,6863,3.5,10,12,2007,22,50,3,20071210,138
23988,6870,3.0,09,12,2007,23,47,4,20071209,116
23988,6874,5.0,09,12,2007,3,17,50,20071209,311
23988,6934,3.5,09,12,2007,3,49,48,20071209,199
23988,7090,4.0,09,12,2007,4,12,43,20071209,122
23988,7143,4.0,09,12,2007,16,22,48,20071209,144
23988,7147,4.0,09,12,2007,4,13,29,20071209,173
23988,7153,4.0,09,12,2007,4,9,59,20071209,326
23988,7254,3.0,10,12,2007,23,18,46,20071210,131
23988,7293,3.0,09,12,2007,22,45,10,20071209,106
23988,7438,5.0,09,12,2007,3,17,52,20071209,280
23988,7458,3.5,09,12,2007,15,14,9,20071209,110
23988,8360,3.0,09,12,2007,4,48,48,20071209,226
23988,8361,2.5,09,12,2007,17,14,20,20071209,114
23988,8464,3.5,09,12,2007,23,40,46,20071209,148
23988,8529,3.0,09,12,2007,3,32,21,20071209,105
23988,8644,3.5,09,12,2007,13,33,6,20071209,159
23988,8665,4.0,10,12,2007,1,39,57,20071210,209
23988,8798,4.5,24,12,2007,2,13,22,20071224,109
23988,8874,5.0,09,12,2007,4,10,35,20071209,160
23988,8950,4.0,24,12,2007,2,15,3,20071224,118
23988,8984,4.0,09,12,2007,3,34,40,20071209,124
23988,30707,3.5,09,12,2007,23,46,59,20071209,148
23988,30793,3.0,09,12,2007,3,19,50,20071209,157
23988,30810,5.0,09,12,2007,4,14,8,20071209,108
23988,30812,4.0,09,12,2007,3,24,2,20071209,101
23988,33166,3.5,16,12,2007,15,21,41,20071216,186
23988,33493,3.0,12,12,2007,14,27,29,20071212,219
23988,33679,4.0,09,12,2007,3,58,38,20071209,133
23988,33794,4.5,24,12,2007,2,13,45,20071224,270
23988,34048,3.5,09,12,2007,3,28,57,20071209,151
23988,34162,3.0,12,12,2007,12,58,29,20071212,156
23988,36529,4.5,24,12,2007,2,11,59,20071224,122
23988,37733,4.5,09,12,2007,13,58,7,20071209,101
23988,37741,3.5,13,02,2008,14,13,2,20080213,100
23988,40819,3.0,09,12,2007,13,15,29,20071209,135
23988,41569,4.0,09,12,2007,13,50,14,20071209,147
23988,41997,3.5,09,12,2007,4,29,39,20071209,126
23988,44191,3.5,28,01,2008,10,13,34,20080128,283
23988,44199,3.5,09,12,2007,4,12,34,20071209,141
23988,44665,3.5,28,01,2008,10,16,18,20080128,162
23988,45186,3.5,09,12,2007,3,29,11,20071209,104
23988,45447,5.0,09,12,2007,3,30,10,20071209,151
23988,45499,3.5,12,12,2007,14,14,6,20071212,182
23988,45517,4.0,09,12,2007,4,2,1,20071209,120
23988,45722,3.5,09,12,2007,3,20,12,20071209,296
23988,45728,3.5,19,12,2007,15,1,29,20071219,102
23988,46578,4.0,09,12,2007,3,52,57,20071209,378
23988,46965,3.0,09,12,2007,17,20,35,20071209,120
23988,46970,3.5,09,12,2007,15,3,33,20071209,115
23988,46972,3.0,09,12,2007,17,16,20,20071209,149
23988,46976,3.5,09,12,2007,15,3,24,20071209,276
23988,47610,3.5,09,12,2007,18,48,22,20071209,265
23988,48304,4.0,09,12,2007,17,10,1,20071209,151
23988,48516,4.5,24,12,2007,2,12,52,20071224,435
23988,48780,3.5,09,12,2007,3,52,44,20071209,374
23988,49272,4.0,05,01,2008,23,41,39,20080105,436
23988,49278,3.5,09,12,2007,4,20,1,20071209,142
23988,49530,3.5,09,12,2007,3,54,43,20071209,271
23988,49822,3.0,09,12,2007,3,21,52,20071209,134
23988,50068,3.5,09,12,2007,4,9,25,20071209,141
23988,51077,3.0,09,12,2007,4,31,19,20071209,114
23988,51086,3.0,09,12,2007,14,13,57,20071209,110
23988,51255,5.0,09,12,2007,4,10,20,20071209,329
23988,51540,4.0,09,12,2007,14,59,12,20071209,229
23988,51662,4.5,24,12,2007,2,14,0,20071224,439
23988,51935,4.5,05,01,2008,23,40,44,20080105,112
23988,52245,4.0,05,01,2008,23,41,29,20080105,111
23988,52281,3.0,09,12,2007,3,18,21,20071209,164
23988,52328,3.0,29,12,2007,17,41,32,20071229,140
23988,52604,3.5,13,12,2007,17,10,27,20071213,116
23988,53121,3.0,09,12,2007,12,51,19,20071209,122
23988,53125,3.5,09,12,2007,3,20,8,20071209,257
23988,53322,4.0,09,12,2007,3,34,17,20071209,198
23988,54272,4.0,09,12,2007,23,39,13,20071209,313
23988,54286,3.5,15,12,2007,19,19,52,20071215,322
23988,54503,3.0,16,12,2007,14,34,58,20071216,208
23988,54997,4.0,09,12,2007,4,23,0,20071209,146
23988,56174,3.5,31,12,2007,13,54,16,20071231,133
24072,32,4.5,09,12,2007,7,36,54,20071209,266
24072,39,5.0,09,12,2007,7,40,34,20071209,125
24072,47,5.0,09,12,2007,7,37,38,20071209,277
24072,50,4.0,09,12,2007,8,22,6,20071209,278
24072,111,4.5,09,12,2007,7,43,43,20071209,167
24072,223,4.5,09,12,2007,8,30,13,20071209,147
24072,253,4.0,09,12,2007,7,39,13,20071209,160
24072,260,4.0,09,12,2007,7,35,59,20071209,306
24072,288,4.5,09,12,2007,7,43,8,20071209,140
24072,296,5.0,09,12,2007,7,35,46,20071209,372
24072,356,4.0,09,12,2007,7,35,49,20071209,377
24072,377,4.0,09,12,2007,7,36,52,20071209,258
24072,500,4.0,09,12,2007,7,38,18,20071209,224
24072,551,5.0,09,12,2007,7,52,5,20071209,142
24072,586,4.0,09,12,2007,7,54,40,20071209,224
24072,588,4.5,09,12,2007,7,37,23,20071209,201
24072,589,4.0,09,12,2007,7,36,17,20071209,287
24072,592,4.0,09,12,2007,7,36,7,20071209,229
24072,593,5.0,09,12,2007,7,35,52,20071209,322
24072,595,4.0,09,12,2007,7,53,1,20071209,154
24072,597,4.0,09,12,2007,7,38,10,20071209,222
24072,608,4.5,09,12,2007,7,36,49,20071209,238
24072,750,5.0,09,12,2007,7,45,22,20071209,200
24072,778,5.0,09,12,2007,7,43,41,20071209,186
24072,903,5.0,09,12,2007,7,46,47,20071209,101
24072,904,5.0,09,12,2007,7,45,20,20071209,119
24072,908,4.5,09,12,2007,7,45,45,20071209,104
24072,912,4.5,09,12,2007,7,45,53,20071209,158
24072,923,5.0,09,12,2007,7,47,0,20071209,119
24072,924,4.0,09,12,2007,7,51,28,20071209,195
24072,1073,5.0,09,12,2007,7,39,0,20071209,171
24072,1089,5.0,09,12,2007,8,30,43,20071209,237
24072,1097,4.0,09,12,2007,7,38,37,20071209,224
24072,1101,4.0,09,12,2007,8,11,50,20071209,157
24072,1136,5.0,09,12,2007,7,40,51,20071209,243
24072,1193,4.5,09,12,2007,7,40,37,20071209,216
24072,1196,4.5,09,12,2007,7,45,35,20071209,295
24072,1197,3.5,09,12,2007,7,38,55,20071209,187
24072,1198,4.0,09,12,2007,7,37,32,20071209,292
24072,1199,5.0,09,12,2007,7,49,3,20071209,119
24072,1206,4.5,09,12,2007,7,44,2,20071209,207
24072,1207,4.5,09,12,2007,7,46,26,20071209,106
24072,1210,4.0,09,12,2007,7,37,15,20071209,269
24072,1214,4.5,09,12,2007,7,47,10,20071209,234
24072,1219,5.0,09,12,2007,7,46,15,20071209,126
24072,1240,4.5,09,12,2007,8,24,24,20071209,256
24072,1247,4.0,09,12,2007,7,47,3,20071209,133
24072,1258,5.0,09,12,2007,7,47,5,20071209,195
24072,1265,4.5,09,12,2007,7,40,27,20071209,245
24072,1333,5.0,09,12,2007,7,52,21,20071209,102
24072,1387,4.5,09,12,2007,7,51,11,20071209,164
24072,1393,4.0,09,12,2007,8,30,33,20071209,148
24072,1527,4.5,09,12,2007,8,30,19,20071209,250
24072,1580,4.0,09,12,2007,7,38,48,20071209,292
24072,1617,5.0,09,12,2007,7,40,24,20071209,171
24072,1673,5.0,09,12,2007,7,44,9,20071209,100
24072,1704,4.5,09,12,2007,8,30,23,20071209,204
24072,1721,5.0,09,12,2007,7,38,43,20071209,287
24072,1732,5.0,09,12,2007,7,50,51,20071209,194
24072,1923,5.0,09,12,2007,8,30,11,20071209,220
24072,2081,4.0,09,12,2007,8,10,24,20071209,100
24072,2329,4.5,09,12,2007,8,22,13,20071209,244
24072,2396,5.0,09,12,2007,7,43,5,20071209,152
24072,2502,4.5,09,12,2007,8,8,44,20071209,183
24072,2571,5.0,09,12,2007,7,38,3,20071209,396
24072,2706,4.5,09,12,2007,8,30,51,20071209,219
24072,2716,4.5,09,12,2007,7,41,4,20071209,239
24072,2762,4.5,09,12,2007,7,38,23,20071209,310
24072,2791,5.0,09,12,2007,7,52,18,20071209,126
24072,2858,5.0,09,12,2007,7,37,47,20071209,358
24072,2918,4.0,09,12,2007,8,9,2,20071209,174
24072,2959,5.0,09,12,2007,7,42,18,20071209,353
24072,3081,4.5,09,12,2007,8,10,32,20071209,141
24072,3481,4.0,09,12,2007,7,51,8,20071209,127
24072,3578,4.5,09,12,2007,7,42,31,20071209,309
24072,3793,4.5,09,12,2007,8,30,30,20071209,250
24072,3996,5.0,09,12,2007,8,23,34,20071209,238
24072,4034,5.0,09,12,2007,7,57,39,20071209,131
24072,4226,4.5,09,12,2007,8,4,45,20071209,315
24072,4246,5.0,09,12,2007,8,10,21,20071209,146
24072,4720,4.5,09,12,2007,8,25,3,20071209,113
24072,4848,4.0,09,12,2007,8,22,31,20071209,128
24072,4878,5.0,09,12,2007,7,31,22,20071209,232
24072,4973,5.0,09,12,2007,8,8,9,20071209,273
24072,4993,5.0,09,12,2007,7,42,40,20071209,360
24072,4995,4.5,09,12,2007,7,56,27,20071209,239
24072,5299,4.5,09,12,2007,8,11,21,20071209,113
24072,5377,4.0,09,12,2007,8,9,4,20071209,101
24072,5952,4.5,09,12,2007,8,22,19,20071209,352
24072,5995,5.0,09,12,2007,7,57,24,20071209,129
24072,6016,4.5,09,12,2007,7,43,38,20071209,201
24072,6333,5.0,09,12,2007,8,25,10,20071209,198
24072,6377,4.0,09,12,2007,7,50,57,20071209,265
24072,6711,4.0,09,12,2007,8,23,32,20071209,236
24072,6807,4.5,09,12,2007,8,23,49,20071209,109
24072,6874,5.0,09,12,2007,8,24,21,20071209,311
24072,6942,5.0,09,12,2007,8,10,7,20071209,131
24072,7090,5.0,09,12,2007,8,23,59,20071209,122
24072,7147,4.5,09,12,2007,8,10,0,20071209,173
24072,7153,4.5,09,12,2007,7,57,28,20071209,326
24072,7293,3.0,09,12,2007,8,10,35,20071209,106
24072,7361,4.5,09,12,2007,7,30,59,20071209,313
24072,7438,4.5,09,12,2007,8,24,15,20071209,280
24072,8368,4.0,09,12,2007,8,24,35,20071209,186
24072,8798,5.0,09,12,2007,8,24,27,20071209,109
24072,8874,4.0,09,12,2007,8,8,50,20071209,160
24072,8950,4.5,09,12,2007,8,23,4,20071209,118
24072,8961,4.0,09,12,2007,7,47,21,20071209,273
24072,30707,4.0,09,12,2007,7,56,7,20071209,148
24072,30749,4.5,09,12,2007,7,45,42,20071209,155
24072,32587,5.0,09,12,2007,8,24,12,20071209,292
24072,33166,4.0,09,12,2007,7,56,17,20071209,186
24072,33794,5.0,09,12,2007,8,23,29,20071209,270
24072,34162,4.5,09,12,2007,7,53,43,20071209,156
24072,35836,4.0,09,12,2007,7,52,56,20071209,196
24072,39183,5.0,09,12,2007,7,56,5,20071209,134
24072,40815,4.5,09,12,2007,7,52,2,20071209,190
24072,44195,5.0,09,12,2007,8,22,54,20071209,250
24072,46578,4.5,09,12,2007,8,8,18,20071209,378
24072,47610,5.0,09,12,2007,8,9,48,20071209,265
24072,47629,4.0,09,12,2007,8,7,7,20071209,203
24072,50872,5.0,09,12,2007,8,14,38,20071209,267
24072,52973,5.0,09,12,2007,7,34,36,20071209,249
24072,53000,4.5,09,12,2007,7,34,58,20071209,158
24072,53894,4.5,09,12,2007,7,34,43,20071209,138
24072,54503,4.5,09,12,2007,8,14,53,20071209,208
24072,55765,4.0,09,12,2007,7,32,52,20071209,121
24072,55820,4.5,09,12,2007,7,32,42,20071209,137
24104,2,3.5,09,12,2007,15,8,20,20071209,159
24104,10,5.0,09,12,2007,15,3,7,20071209,151
24104,47,4.5,09,12,2007,15,1,54,20071209,277
24104,110,4.5,09,12,2007,14,58,9,20071209,278
24104,185,4.5,09,12,2007,15,4,30,20071209,109
24104,208,3.0,09,12,2007,15,4,13,20071209,164
24104,260,4.0,09,12,2007,14,57,7,20071209,306
24104,296,5.0,09,12,2007,14,55,51,20071209,372
24104,316,5.0,09,12,2007,15,2,15,20071209,152
24104,318,5.0,09,12,2007,14,56,5,20071209,338
24104,344,3.5,09,12,2007,15,0,54,20071209,251
24104,356,4.5,09,12,2007,14,55,55,20071209,377
24104,367,3.5,16,12,2007,20,21,37,20071216,241
24104,380,4.0,09,12,2007,14,59,33,20071209,216
24104,442,4.5,09,12,2007,15,30,18,20071209,106
24104,480,4.0,09,12,2007,14,56,2,20071209,329
24104,527,5.0,09,12,2007,15,0,38,20071209,257
24104,587,3.5,09,12,2007,15,3,26,20071209,175
24104,589,4.0,09,12,2007,14,58,59,20071209,287
24104,593,5.0,09,12,2007,14,55,58,20071209,322
24104,597,3.0,14,12,2007,17,47,55,20071214,222
24104,733,4.5,09,12,2007,15,2,36,20071209,193
24104,780,4.5,09,12,2007,14,59,15,20071209,300
24104,858,5.0,09,12,2007,14,53,39,20071209,287
24104,1080,4.5,22,12,2007,2,41,4,20071222,149
24104,1196,4.5,09,12,2007,15,0,50,20071209,295
24104,1199,4.5,09,12,2007,15,34,23,20071209,119
24104,1200,4.0,24,01,2008,0,48,11,20080124,184
24104,1206,5.0,16,12,2007,20,24,41,20071216,207
24104,1210,4.5,09,12,2007,15,0,36,20071209,269
24104,1214,4.0,15,02,2008,13,20,57,20080215,234
24104,1221,4.5,09,12,2007,14,53,48,20071209,214
24104,1240,5.0,09,12,2007,15,3,34,20071209,256
24104,1580,4.5,09,12,2007,15,3,15,20071209,292
24104,1676,3.0,09,12,2007,15,17,13,20071209,118
24104,1704,4.5,09,12,2007,15,6,48,20071209,204
24104,1721,4.0,09,12,2007,15,3,11,20071209,287
24104,1917,4.5,09,12,2007,15,17,31,20071209,188
24104,2023,4.5,09,12,2007,15,27,48,20071209,105
24104,2028,4.0,09,12,2007,15,2,20,20071209,287
24104,2167,4.0,14,12,2007,17,33,38,20071214,101
24104,2291,4.0,16,12,2007,20,40,13,20071216,197
24104,2424,4.0,22,12,2007,20,49,10,20071222,111
24104,2571,5.0,09,12,2007,15,2,9,20071209,396
24104,2617,4.5,16,12,2007,20,23,48,20071216,145
24104,2628,4.5,09,12,2007,15,4,17,20071209,250
24104,2706,4.5,14,12,2007,17,28,21,20071214,219
24104,2858,4.0,09,12,2007,15,1,39,20071209,358
24104,2947,4.0,09,12,2007,15,25,6,20071209,101
24104,2997,4.0,09,12,2007,15,6,11,20071209,216
24104,3033,4.0,09,12,2007,15,16,47,20071209,113
24104,3527,4.0,09,12,2007,15,26,28,20071209,134
24104,3578,5.0,09,12,2007,15,5,44,20071209,309
24104,3751,4.5,14,12,2007,17,31,15,20071214,125
24104,3793,4.0,09,12,2007,15,8,5,20071209,250
24104,4246,2.0,30,12,2007,0,35,6,20071230,146
24104,4306,4.5,09,12,2007,15,5,52,20071209,295
24104,4308,4.0,14,12,2007,17,51,52,20071214,122
24104,4718,4.0,14,12,2007,17,29,1,20071214,100
24104,4720,4.5,14,12,2007,17,50,56,20071214,113
24104,4896,4.0,14,12,2007,17,28,7,20071214,181
24104,4993,5.0,09,12,2007,14,54,19,20071209,360
24104,5218,4.5,16,12,2007,20,24,53,20071216,152
24104,5349,4.0,09,12,2007,15,25,37,20071209,280
24104,5378,5.0,09,12,2007,15,16,43,20071209,203
24104,5445,4.5,09,12,2007,15,20,51,20071209,265
24104,5459,4.0,16,12,2007,20,30,47,20071216,142
24104,5679,4.5,09,12,2007,15,34,19,20071209,132
24104,5816,4.0,09,12,2007,15,27,17,20071209,180
24104,5952,5.0,09,12,2007,15,6,53,20071209,352
24104,5989,4.5,16,12,2007,20,42,39,20071216,203
24104,6333,4.0,09,12,2007,15,20,31,20071209,198
24104,6365,4.0,09,12,2007,15,40,12,20071209,277
24104,6373,4.5,09,12,2007,15,21,28,20071209,159
24104,6377,3.5,14,12,2007,17,27,30,20071214,265
24104,6537,4.0,09,12,2007,15,21,25,20071209,125
24104,6539,4.0,14,12,2007,17,27,41,20071214,320
24104,6711,4.5,09,12,2007,15,53,1,20071209,236
24104,6863,4.0,09,12,2007,15,21,4,20071209,138
24104,6934,4.0,09,12,2007,15,21,21,20071209,199
24104,7143,4.0,14,12,2007,17,48,52,20071214,144
24104,7153,5.0,09,12,2007,15,9,28,20071209,326
24104,7254,5.0,09,12,2007,15,48,31,20071209,131
24104,8368,4.0,14,12,2007,17,27,25,20071214,186
24104,8464,4.0,16,12,2007,20,22,8,20071216,148
24104,8529,5.0,16,12,2007,20,43,6,20071216,105
24104,8622,4.5,14,12,2007,17,47,45,20071214,150
24104,8636,4.0,09,12,2007,15,25,34,20071209,239
24104,8644,4.5,09,12,2007,14,18,38,20071209,159
24104,8961,4.0,09,12,2007,15,13,34,20071209,273
24104,30749,4.5,14,12,2007,17,26,43,20071214,155
24104,30793,4.0,09,12,2007,15,37,19,20071209,157
24104,30812,4.5,16,12,2007,20,41,43,20071216,101
24104,32587,4.5,09,12,2007,15,20,19,20071209,292
24104,33004,4.5,09,12,2007,15,17,3,20071209,118
24104,33166,4.0,16,12,2007,14,5,11,20071216,186
24104,33493,5.0,09,12,2007,15,14,2,20071209,219
24104,33679,4.5,09,12,2007,15,27,35,20071209,133
24104,33794,4.0,09,12,2007,15,40,16,20071209,270
24104,34048,4.5,09,12,2007,14,22,41,20071209,151
24104,34405,5.0,09,12,2007,15,14,36,20071209,134
24104,37729,4.0,09,12,2007,14,45,41,20071209,109
24104,37733,3.5,09,12,2007,14,44,40,20071209,101
24104,40815,4.0,09,12,2007,15,34,0,20071209,190
24104,41566,3.5,09,12,2007,15,27,20,20071209,167
24104,44191,4.0,09,12,2007,15,20,24,20071209,283
24104,45447,4.0,16,12,2007,20,27,52,20071216,151
24104,45499,4.0,09,12,2007,15,20,57,20071209,182
24104,45517,4.0,14,12,2007,18,38,15,20071214,120
24104,45722,4.0,09,12,2007,15,27,30,20071209,296
24104,46723,4.5,14,12,2007,18,30,59,20071214,243
24104,48304,5.0,14,12,2007,17,37,25,20071214,151
24104,48385,4.0,14,12,2007,17,25,53,20071214,328
24104,48516,5.0,09,12,2007,15,9,30,20071209,435
24104,49272,4.0,14,12,2007,17,30,57,20071214,436
24104,51662,4.5,09,12,2007,15,24,51,20071209,439
24104,52328,4.5,09,12,2007,15,14,45,20071209,140
24104,52722,4.0,14,12,2007,17,55,14,20071214,240
24104,53125,3.5,16,12,2007,20,30,51,20071216,257
24104,53464,4.0,14,12,2007,18,7,2,20071214,115
24104,53996,4.0,16,12,2007,20,24,36,20071216,248
24104,54001,4.0,16,12,2007,20,22,43,20071216,269
24104,55765,4.5,22,12,2007,23,45,25,20071222,121
24171,39,3.0,03,07,2007,15,42,52,20070703,125
24171,110,5.0,03,07,2007,15,46,39,20070703,278
24171,153,3.5,03,07,2007,16,9,49,20070703,179
24171,165,4.0,03,07,2007,16,9,42,20070703,194
24171,356,4.5,03,07,2007,15,37,12,20070703,377
24171,367,3.0,05,07,2007,16,58,29,20070705,241
24171,377,3.5,03,07,2007,15,42,3,20070703,258
24171,380,4.0,03,07,2007,15,42,12,20070703,216
24171,457,5.0,03,07,2007,15,46,53,20070703,218
24171,586,4.0,03,07,2007,15,43,10,20070703,224
24171,592,3.5,03,07,2007,15,41,53,20070703,229
24171,597,4.0,03,07,2007,15,43,39,20070703,222
24171,648,4.0,03,07,2007,16,9,39,20070703,253
24171,780,3.0,03,07,2007,15,43,21,20070703,300
24171,858,4.0,03,07,2007,15,48,11,20070703,287
24171,904,3.5,03,07,2007,15,48,49,20070703,119
24171,1097,4.0,03,07,2007,15,53,58,20070703,224
24171,1101,3.5,03,07,2007,15,42,6,20070703,157
24171,1210,4.5,03,07,2007,16,8,27,20070703,269
24171,1213,4.5,03,07,2007,15,35,4,20070703,194
24171,1221,4.0,03,07,2007,15,48,28,20070703,214
24171,1247,3.5,03,07,2007,15,36,25,20070703,133
24171,1265,4.0,03,07,2007,15,37,16,20070703,245
24171,1291,4.0,03,07,2007,15,35,4,20070703,231
24171,1580,3.0,03,07,2007,15,40,20,20070703,292
24171,1610,4.0,03,07,2007,15,36,33,20070703,141
24171,1617,5.0,03,07,2007,16,0,8,20070703,171
24171,1625,4.0,03,07,2007,15,53,3,20070703,117
24171,1645,4.0,03,07,2007,20,29,41,20070703,106
24171,1673,3.5,03,07,2007,15,41,22,20070703,100
24171,1704,4.5,03,07,2007,15,35,49,20070703,204
24171,1784,3.5,03,07,2007,15,38,21,20070703,164
24171,1923,4.5,05,07,2007,16,58,9,20070705,220
24171,1961,4.0,03,07,2007,15,52,4,20070703,208
24171,2000,4.0,03,07,2007,15,37,27,20070703,120
24171,2028,4.5,03,07,2007,15,46,37,20070703,287
24171,2194,3.5,03,07,2007,15,33,36,20070703,106
24171,2268,4.5,03,07,2007,16,10,31,20070703,101
24171,2353,4.0,03,07,2007,15,40,32,20070703,112
24171,2396,5.0,03,07,2007,16,3,5,20070703,152
24171,2571,5.0,03,07,2007,15,35,32,20070703,396
24171,2706,4.0,03,07,2007,16,5,21,20070703,219
24171,2712,3.0,03,07,2007,15,43,0,20070703,130
24171,2762,5.0,03,07,2007,15,35,7,20070703,310
24171,2797,4.0,03,07,2007,15,39,21,20070703,148
24171,2858,3.5,03,07,2007,15,35,26,20070703,358
24171,2890,3.5,03,07,2007,15,39,29,20070703,106
24171,2918,4.5,03,07,2007,15,35,30,20070703,174
24171,2947,3.0,03,07,2007,15,36,46,20070703,101
24171,2959,3.5,03,07,2007,15,35,53,20070703,353
24171,3147,5.0,03,07,2007,15,46,57,20070703,181
24171,3408,4.5,03,07,2007,20,25,46,20070703,126
24171,3578,4.5,03,07,2007,15,36,57,20070703,309
24171,3793,4.0,03,07,2007,20,35,36,20070703,250
24171,3948,4.0,03,07,2007,15,41,59,20070703,188
24171,3949,2.0,03,07,2007,20,28,39,20070703,177
24171,4022,2.0,24,09,2007,21,18,26,20070924,185
24171,4034,4.0,05,07,2007,17,9,33,20070705,131
24171,4226,3.0,03,07,2007,15,48,17,20070703,315
24171,4246,3.5,03,07,2007,15,33,21,20070703,146
24171,4447,3.5,03,07,2007,15,43,32,20070703,109
24171,4963,4.0,03,07,2007,15,47,10,20070703,259
24171,4975,4.0,03,07,2007,15,44,6,20070703,106
24171,4979,3.0,03,07,2007,15,41,33,20070703,129
24171,4993,4.5,03,07,2007,15,35,13,20070703,360
24171,4995,4.5,03,07,2007,15,52,12,20070703,239
24171,5299,3.0,03,07,2007,15,42,22,20070703,113
24171,5349,4.5,03,07,2007,15,39,37,20070703,280
24171,5418,4.5,03,07,2007,15,47,5,20070703,275
24171,5445,4.0,03,07,2007,15,47,37,20070703,265
24171,5464,4.5,03,07,2007,15,53,48,20070703,106
24171,5952,4.0,03,07,2007,15,35,18,20070703,352
24171,5956,4.0,05,07,2007,16,58,22,20070705,105
24171,5989,4.5,03,07,2007,16,10,34,20070703,203
24171,5995,4.0,03,07,2007,16,0,33,20070703,129
24171,6373,4.0,03,07,2007,15,42,43,20070703,159
